cells,compound,condition,exposure_time,response,treatment
SVG,Ox66,Hypoxia,48 Hours,0.25548547007229294,Blank
SVG,Ox66,Hypoxia,48 Hours,0.4199541630740746,Blank
SVG,Ox66,Hypoxia,48 Hours,0.47869298200328103,Blank
SVG,Ox66,Hypoxia,48 Hours,0.5961706198616965,Blank
SVG,Ox66,Hypoxia,48 Hours,1.1248199902245664,Blank
SVG,Ox66,Hypoxia,48 Hours,2.252605313665354,Blank
SVG,Ox66,Hypoxia,48 Hours,1.442009612442288,Blank
SVG,Ox66,Hypoxia,48 Hours,0.6784049663625874,Blank
SVG,Ox66,Hypoxia,48 Hours,0.6549094387909042,Blank
SVG,Ox66,Hypoxia,48 Hours,0.5961706198616965,Blank
SVG,Ox66,Hypoxia,48 Hours,0.5726750922900135,Blank
SVG,Ox66,Hypoxia,48 Hours,1.0778289350812,Blank
SVG,Ox66,Hypoxia,48 Hours,1.4302618486564453,Blank
SVG,Ox66,Hypoxia,48 Hours,2.722515865099016,Blank
SVG,Ox66,Hypoxia,48 Hours,2.511056116953868,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.6534693605874362,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.6417215968015932,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.3480275021555557,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.806190289803375,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.088136620663572,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.746011392670699,50 ppm
SVG,Ox66,Hypoxia,48 Hours,4.625653598405345,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.370082951523769,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.5477394865148608,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.6064783054440699,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.383270793513079,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.4537573762281284,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.9941545103768397,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.4405695342388185,50 ppm
SVG,Ox66,Hypoxia,48 Hours,3.8737967161114875,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.59329046345476,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.9236679276617905,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.9824067465909994,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.7004604157308023,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.7826947622316918,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.9706589828051566,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.511056116953868,100 ppm
SVG,Ox66,Hypoxia,48 Hours,4.202734102115048,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.511056116953868,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.6652171243732763,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.7826947622316918,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.8179380535892178,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.8649291087325839,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.1468754395927814,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.8282457391715887,100 ppm
SVG,Ox66,Hypoxia,48 Hours,4.28496844861594,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.4170740066671357,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.8649291087325839,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.395018557298922,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.7239559433024854,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.0293978017343655,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.323091896380403,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.8634890305291143,200 ppm
SVG,Ox66,Hypoxia,48 Hours,4.132247519399999,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.734263628884856,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.370082951523769,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.088136620663572,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.0528933293060487,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.4302618486564453,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.1116321482352554,200 ppm
SVG,Ox66,Hypoxia,48 Hours,3.392138400891983,200 ppm
SVG,Ox66,Hypoxia,48 Hours,5.1308074411965325,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.093654589128797,Blank
SVG,Ox66,Hypoxia,48 Hours,0.7901565686773162,Blank
SVG,Ox66,Hypoxia,48 Hours,0.7506566286636364,Blank
SVG,Ox66,Hypoxia,48 Hours,0.632156808622591,Blank
SVG,Ox66,Hypoxia,48 Hours,0.6848233953074994,Blank
SVG,Ox66,Hypoxia,48 Hours,0.8164898620197705,Blank
SVG,Ox66,Hypoxia,48 Hours,1.2114892621565834,Blank
SVG,Ox66,Hypoxia,48 Hours,1.5274887822660337,Blank
SVG,Ox66,Hypoxia,48 Hours,1.6723218956495334,Blank
SVG,Ox66,Hypoxia,48 Hours,0.5136569885815486,Blank
SVG,Ox66,Hypoxia,48 Hours,0.28982399517068647,Blank
SVG,Ox66,Hypoxia,48 Hours,0.2371574084857796,Blank
SVG,Ox66,Hypoxia,48 Hours,0.3819905218692776,Blank
SVG,Ox66,Hypoxia,48 Hours,0.6453234552938196,Blank
SVG,Ox66,Hypoxia,48 Hours,1.5669887222797163,Blank
SVG,Ox66,Hypoxia,48 Hours,2.1858211158273884,Blank
SVG,Ox66,Hypoxia,48 Hours,2.435987402580702,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.5143221355948082,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.1588226754716748,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.2641558488414917,50 ppm
SVG,Ox66,Hypoxia,48 Hours,0.5268236352527742,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.6459886023070789,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.4096541092382475,50 ppm
SVG,Ox66,Hypoxia,48 Hours,4.213484703196359,50 ppm
SVG,Ox66,Hypoxia,48 Hours,3.48931913627887,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.541320575950519,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.0146547091014346,50 ppm
SVG,Ox66,Hypoxia,48 Hours,1.5011554889235796,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.001488062430209,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.0146547091014346,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.5676538692929727,50 ppm
SVG,Ox66,Hypoxia,48 Hours,3.752652069703412,50 ppm
SVG,Ox66,Hypoxia,48 Hours,2.6861536893340183,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.093654589128797,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.751321775676896,100 ppm
SVG,Ox66,Hypoxia,48 Hours,0.9218230353895872,100 ppm
SVG,Ox66,Hypoxia,48 Hours,0.7111566886499536,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.9751547690877551,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.067321295786343,100 ppm
SVG,Ox66,Hypoxia,48 Hours,4.055484943141634,100 ppm
SVG,Ox66,Hypoxia,48 Hours,3.4234859029227356,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.3174875825396595,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.8303216557042585,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.5538220756084877,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.093654589128797,100 ppm
SVG,Ox66,Hypoxia,48 Hours,1.8961548890603925,100 ppm
SVG,Ox66,Hypoxia,48 Hours,2.830986802717515,100 ppm
SVG,Ox66,Hypoxia,48 Hours,4.0291516497991795,100 ppm
SVG,Ox66,Hypoxia,48 Hours,3.7263187763609578,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.0804879424575717,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.17265446915616,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.7644884223481214,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.8303216557042585,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.1463211758137057,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.7914868627038354,200 ppm
SVG,Ox66,Hypoxia,48 Hours,4.358317816579858,200 ppm
SVG,Ox66,Hypoxia,48 Hours,3.1996529095118738,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.027821355772663,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.81715500903303,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.711821835663213,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.9224881824028466,200 ppm
SVG,Ox66,Hypoxia,48 Hours,1.77765506901935,200 ppm
SVG,Ox66,Hypoxia,48 Hours,2.1989877624986143,200 ppm
SVG,Ox66,Hypoxia,48 Hours,3.48931913627887,200 ppm
SVG,DEP,Normoxia,24 Hours,1.1569856757552244,Blank
SVG,DEP,Normoxia,24 Hours,0.9745665664977571,Blank
SVG,DEP,Normoxia,24 Hours,1.016663284018711,Blank
SVG,DEP,Normoxia,24 Hours,0.9254537293899774,Blank
SVG,DEP,Normoxia,24 Hours,0.9745665664977571,Blank
SVG,DEP,Normoxia,24 Hours,1.058760001539665,Blank
SVG,DEP,Normoxia,24 Hours,1.1148889582342705,Blank
SVG,DEP,Normoxia,24 Hours,1.37448538294682,Blank
SVG,DEP,Normoxia,24 Hours,1.0377116427791881,Blank
SVG,DEP,Normoxia,24 Hours,0.7710990984798127,Blank
SVG,DEP,Normoxia,24 Hours,0.7149701417852078,Blank
SVG,DEP,Normoxia,24 Hours,0.8202119355875924,Blank
SVG,DEP,Normoxia,24 Hours,0.8342441747612437,Blank
SVG,DEP,Normoxia,24 Hours,0.8903731314558491,Blank
SVG,DEP,Normoxia,24 Hours,0.995614925258234,Blank
SVG,DEP,Normoxia,24 Hours,1.3394047850126918,Blank
SVG,DEP,Normoxia,24 Hours,0.9465020881504544,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.7851313376534641,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.7570668593061618,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8412602943480694,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8131958160007667,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8693247726953721,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9675504469109314,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.269243589144435,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1219050778210962,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0096471644318854,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.95351820773728,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.016663284018711,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9885988056714083,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9324698489768031,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0657761211264907,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.3604531437731686,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1990823932761785,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9745665664977571,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8833570118690234,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9324698489768031,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9184376098031517,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0026310448450597,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0938405994737934,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.4306143396414246,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.079808360300142,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8552925335217207,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.827228055174418,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.827228055174418,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8763408922821977,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9184376098031517,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0517438819528393,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.37448538294682,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1920662736893528,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0026310448450597,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9394859685636288,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0096471644318854,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.016663284018711,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0377116427791881,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2131146324498296,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.5288400138569838,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.079808360300142,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.7851313376534641,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.7991635768271154,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8202119355875924,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8763408922821977,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8693247726953721,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0517438819528393,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.3885176221204714,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2572380157597076,Blank
SVG,DEP,Normoxia,24 Hours,1.0235148324655692,Blank
SVG,DEP,Normoxia,24 Hours,1.046317094250363,Blank
SVG,DEP,Normoxia,24 Hours,1.0748199214813556,Blank
SVG,DEP,Normoxia,24 Hours,1.1033227487123478,Blank
SVG,DEP,Normoxia,24 Hours,1.137526141389539,Blank
SVG,DEP,Normoxia,24 Hours,1.1546278377281345,Blank
SVG,DEP,Normoxia,24 Hours,1.4909611990538463,Blank
SVG,DEP,Normoxia,24 Hours,0.9950120052345766,Blank
SVG,DEP,Normoxia,24 Hours,0.7327859947094455,Blank
SVG,DEP,Normoxia,24 Hours,0.71568429837085,Blank
SVG,DEP,Normoxia,24 Hours,0.7384865601556436,Blank
SVG,DEP,Normoxia,24 Hours,0.7669893873866362,Blank
SVG,DEP,Normoxia,24 Hours,0.8182944764024228,Blank
SVG,DEP,Normoxia,24 Hours,0.8810006963106064,Blank
SVG,DEP,Normoxia,24 Hours,1.0634187905889587,Blank
SVG,DEP,Normoxia,24 Hours,1.251537450313509,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0976221832661495,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0577182251427601,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.091921617819951,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0748199214813556,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1318255759433404,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1774300995129285,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.4396561100380598,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0577182251427601,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9209046544339959,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9038029580954005,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.932305785326393,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9380063507725914,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.94370691621879,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0520176596965616,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.3085431047754943,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.4054527173608689,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.274339712098303,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2230346230825164,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2629385812059062,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.3142436702216926,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2629385812059062,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.451057240930457,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.6562775969936026,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1432267068357373,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.94370691621879,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.94370691621879,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.932305785326393,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.989311439788378,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0235148324655692,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1261250104971419,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.3484470628988836,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.4339555445918613,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.205932926743921,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1831306649591269,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.205932926743921,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1888312304053255,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2401363194211121,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.3655487592374793,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.5935713770854196,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2116334921901195,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0178142670193706,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0007125706807751,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.034915963357966,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.091921617819951,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0862210523737528,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2116334921901195,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.251537450313509,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0185624023174376,Blank
SVG,DEP,Normoxia,24 Hours,0.8377807449649993,Blank
SVG,DEP,Normoxia,24 Hours,0.7925853306268901,Blank
SVG,DEP,Normoxia,24 Hours,0.7990418183894772,Blank
SVG,DEP,Normoxia,24 Hours,0.8829761593031089,Blank
SVG,DEP,Normoxia,24 Hours,1.0895837677058955,Blank
SVG,DEP,Normoxia,24 Hours,1.1412356698065922,Blank
SVG,DEP,Normoxia,24 Hours,1.3865822047849012,Blank
SVG,DEP,Normoxia,24 Hours,0.9927364512670893,Blank
SVG,DEP,Normoxia,24 Hours,0.8636066960153477,Blank
SVG,DEP,Normoxia,24 Hours,0.811954793914651,Blank
SVG,DEP,Normoxia,24 Hours,0.8313242572024122,Blank
SVG,DEP,Normoxia,24 Hours,1.05730132889296,Blank
SVG,DEP,Normoxia,24 Hours,1.0831272799433085,Blank
SVG,DEP,Normoxia,24 Hours,1.0895837677058955,Blank
SVG,DEP,Normoxia,24 Hours,1.3220173271590303,Blank
SVG,DEP,Normoxia,24 Hours,0.9927364512670893,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.7861288428643031,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.7473899162887805,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8700631837779347,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9604540124541538,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.973366987979328,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0185624023174376,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.199344059669876,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.192887571907289,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9475410369289797,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9346280614038055,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9281715736412185,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9539975246915667,20 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9475410369289797,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0121059145548505,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2574524495331596,20 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0702143044181343,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9088021103534571,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8700631837779347,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8700631837779347,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.895889134828283,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8248677694398252,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.966910500216741,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.128322694281418,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1541486453317662,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8700631837779347,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8700631837779347,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8571502082527606,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.8700631837779347,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.805498306152064,50 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9217150858786314,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.134779182044005,50 ug/ml
SVG,DEP,Normoxia,24 Hours,1.2251700107202241,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0056494267922633,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9991929390296763,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0121059145548505,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0379318656051988,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0960402554684825,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1606051330943534,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.4511470824107713,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.1154097187562437,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9023456225908701,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9281715736412185,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9281715736412185,100 ug/ml
SVG,DEP,Normoxia,24 Hours,0.9604540124541538,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.0702143044181343,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.192887571907289,100 ug/ml
SVG,DEP,Normoxia,24 Hours,1.5544508866121647,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.20983858912386,Blank
SVG,DEP,Hypoxia,24 Hours,0.8564262284942014,Blank
SVG,DEP,Hypoxia,24 Hours,0.8034143743997525,Blank
SVG,DEP,Hypoxia,24 Hours,0.944779318651616,Blank
SVG,DEP,Hypoxia,24 Hours,0.8564262284942014,Blank
SVG,DEP,Hypoxia,24 Hours,0.8034143743997525,Blank
SVG,DEP,Hypoxia,24 Hours,1.0331324088090308,Blank
SVG,DEP,Hypoxia,24 Hours,1.4925684776275872,Blank
SVG,DEP,Hypoxia,24 Hours,1.1921679710923772,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.962449936683099,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.7680731383367866,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.9801205547145819,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0331324088090308,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0154617907775478,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1744973530608944,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.563250949753519,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.4395566235331385,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.9271087006201331,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0684736448719967,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.9271087006201331,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.8917674645571673,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0508030268405137,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.227509207155343,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.5102390956590703,20 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.6162628038479678,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.5560257219589924,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1038148809349626,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.227509207155343,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.245179825186826,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.3158622973127578,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.4748978595961044,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.7576277480998304,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.4218860055016556,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.9977911727460649,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0154617907775478,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.7857437563682695,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.9977911727460649,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.8210849924312354,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,0.4323313957386117,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.5985921858164849,50 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.5102390956590703,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1038148809349626,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.262850443218309,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1744973530608944,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.3158622973127578,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0331324088090308,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.4925684776275872,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.8459808382572451,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.5985921858164849,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.280521061249792,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0331324088090308,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1921679710923772,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1038148809349626,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.1744973530608944,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.280521061249792,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.6692746579424167,100 ug/ml
SVG,DEP,Hypoxia,24 Hours,1.0591077006166447,Blank
SVG,DEP,Hypoxia,24 Hours,0.6980133841222321,Blank
SVG,DEP,Hypoxia,24 Hours,0.6120385468616574,Blank
SVG,DEP,Hypoxia,24 Hours,0.6808184166701172,Blank
SVG,DEP,Hypoxia,24 Hours,0.732403319026462,Blank
SVG,DEP,Hypoxia,24 Hours,0.6980133841222321,Blank
SVG,DEP,Hypoxia,24 Hours,0.732403319026462,Blank
SVG,DEP,Hypoxia,24 Hours,1.0419127331645297,Blank
SVG,DEP,Hypoxia,24 Hours,1.4545919520152881,Blank
SVG,DEP,Hypoxia,24 Hours,1.0591077006166447,Blank
SVG,DEP,Hypoxia,24 Hours,1.1106926029729896,Blank
SVG,DEP,Hypoxia,24 Hours,1.0763026680687597,Blank
SVG,DEP,Hypoxia,24 Hours,1.1450825378772194,Blank
